FID,COUNTY,DLAT_GIS,DLONG_GIS,LINE,STOP_NUM,STOP_TYPE,STREET_DIR,DESCRIPTION_BSL,DIRECTION_OP,MUNICIPALITY,GlobalID
32303,Essex,40.76798,-74.18173,29,18284,NS,E,BLOOMFIELD AVE AT 1ST AVE,In,NEWARK,362ae778-006c-4f47-8247-3e06b71b22d3
32304,Essex,40.76798,-74.18173,72,18284,NS,E,BLOOMFIELD AVE AT 1ST AVE,In,NEWARK,0813cfef-b141-4aa4-897e-fce84c3dcec5
32305,Essex,40.81773,-74.22235,11,18134,NS,W,BLOOMFIELD AVE AT BELL ST,Ou,MONTCLAIR TWP,b9c6f9e0-5c50-4ca8-bb70-306425ee506b
32306,Essex,40.81773,-74.22235,29,18134,NS,W,BLOOMFIELD AVE AT BELL ST,Ou,MONTCLAIR TWP,c345ac47-cc02-4b0a-8f63-74d6d49856fa
32307,Essex,40.84814,-74.29084,29,19402,FS,W,BLOOMFIELD AVE AT DODD RD,Ou,WEST CALDWELL TWP,8708e837-9951-4bbe-8e80-d72dfcbd8b7a
32308,Essex,40.84814,-74.29084,71,19402,FS,W,BLOOMFIELD AVE AT DODD RD,Ou,WEST CALDWELL TWP,b8f8fff3-8618-4418-ab26-9ab66f7e8f3a
32309,Essex,40.78627,-74.19382,11,17150,NS,S,BLOOMFIELD AVE AT ELLA ST,In,BLOOMFIELD TWP,5d549dd8-3cfb-49de-9a9d-14e5f7b7963e
32310,Essex,40.78627,-74.19382,28,17150,NS,S,BLOOMFIELD AVE AT ELLA ST,In,BLOOMFIELD TWP,e89c17e5-84d1-40b4-8444-d847d6e976f3
32311,Essex,40.78627,-74.19382,29,17150,NS,S,BLOOMFIELD AVE AT ELLA ST,In,BLOOMFIELD TWP,77e070fc-6ac0-4622-afd8-44b33f5f4471
32312,Essex,40.78627,-74.19382,72,17150,NS,S,BLOOMFIELD AVE AT ELLA ST,In,BLOOMFIELD TWP,cfc9eb6b-d537-44f7-aa29-508e88e0b586
32313,Essex,40.82926,-74.15987,13,19232,NS,S,BLOOMFIELD AVE AT HIGH ST,In,NUTLEY TWP,cfa19c68-ee70-401e-a178-3bd7508127ce
32314,Essex,40.80008,-74.20283,11,17760,FS,W,BLOOMFIELD AVE AT HIGH ST,Ou,GLEN RIDGE TWP,f5d48e82-64c4-43a7-9b20-a1c4c236e166
32315,Essex,40.80008,-74.20283,28,17760,FS,W,BLOOMFIELD AVE AT HIGH ST,Ou,GLEN RIDGE TWP,2066942d-cdba-4b21-82c8-ee49443524b8
32316,Essex,40.80008,-74.20283,29,17760,FS,W,BLOOMFIELD AVE AT HIGH ST,Ou,GLEN RIDGE TWP,63f9f0c1-8fd2-444f-b499-84b6b07f5981
32317,Essex,40.82948,-74.15959,13,19229,FS,N,BLOOMFIELD AVE AT HIGH ST,Ou,NUTLEY TWP,645e9598-bc23-4979-b79a-90798de55972
32318,Essex,40.78674,-74.19386,372,17142,NS,N,BLOOMFIELD AVE AT HILL ST,In,BLOOMFIELD TWP,ceac4630-e402-4b0c-bda5-10abba4b0770
32319,Essex,40.78674,-74.19386,11,17142,NS,N,BLOOMFIELD AVE AT HILL ST,Ou,BLOOMFIELD TWP,ab5fffe1-6c55-42f9-bd38-4ac8b6335321
32320,Essex,40.78674,-74.19386,28,17142,NS,N,BLOOMFIELD AVE AT HILL ST,Ou,BLOOMFIELD TWP,bbeab838-7516-4aa8-9a8c-5bcf3de6768b
32321,Essex,40.78674,-74.19386,29,17142,NS,N,BLOOMFIELD AVE AT HILL ST,Ou,BLOOMFIELD TWP,d1b1c1dc-b29e-4599-ae6f-88192dea50d5
32322,Essex,40.78674,-74.19386,72,17142,NS,N,BLOOMFIELD AVE AT HILL ST,Ou,BLOOMFIELD TWP,1dc142f5-f40b-4bf9-ab61-588c58c2d98e
32323,Essex,40.78674,-74.19386,94,17142,NS,N,BLOOMFIELD AVE AT HILL ST,Ou,BLOOMFIELD TWP,efbfcd1f-e35a-432d-a305-e79c855f9cfd
32324,Essex,40.76276,-74.17819,11,18286,NS,E,BLOOMFIELD AVE AT LAKE ST,In,NEWARK,1dbf03d5-1b00-4ce0-b489-4c92a845f720
32325,Essex,40.76276,-74.17819,28,18286,NS,E,BLOOMFIELD AVE AT LAKE ST,In,NEWARK,36e1e86e-7da4-4f48-a99f-265c1551f914
32326,Essex,40.76276,-74.17819,29,18286,NS,E,BLOOMFIELD AVE AT LAKE ST,In,NEWARK,a2d3d53b-1b02-4397-8b10-de629379e58e
32327,Essex,40.76276,-74.17819,72,18286,NS,E,BLOOMFIELD AVE AT LAKE ST,In,NEWARK,0c7ee8ba-7876-4caa-a2a4-508f6c5478ec
32328,Essex,40.7624,-74.17766,11,18298,NS,W,BLOOMFIELD AVE AT LAKE ST,Ou,NEWARK,5e849e80-db72-4de5-9bc3-be6f3ed4565d
32329,Essex,40.7624,-74.17766,28,18298,NS,W,BLOOMFIELD AVE AT LAKE ST,Ou,NEWARK,fe0de153-2e4a-4d9d-9bb3-f3a51d228866
32330,Essex,40.7624,-74.17766,29,18298,NS,W,BLOOMFIELD AVE AT LAKE ST,Ou,NEWARK,b22d3124-d8a3-4f4c-bfa7-a598ef77021c
32331,Essex,40.7624,-74.17766,72,18298,NS,W,BLOOMFIELD AVE AT LAKE ST,Ou,NEWARK,f4689d42-4338-40f1-8ce1-f8cfbc3c49a7
32332,Essex,40.83466,-74.25703,29,19381,FS,W,BLOOMFIELD AVE AT LINN DR,Ou,VERONA TWP,faf59b31-efcb-47e8-8a34-96f91c478da6
32333,Essex,40.83111,-74.24436,29,19363,FS,E,BLOOMFIELD AVE AT PARK PL,In,VERONA TWP,425852fb-9664-4f38-ba1c-6223f2d390bf
32334,Essex,40.83137,-74.24457,29,19376,NS,W,BLOOMFIELD AVE AT PARK PL,Ou,VERONA TWP,ac06c1e0-6f34-4e0c-8171-f5e4bedcc8f8
32335,Essex,40.81517,-74.21933,11,18121,NS,E,BLOOMFIELD AVE AT PARK ST,In,MONTCLAIR TWP,86ecc294-c166-49c2-b828-907df3696cb5
32336,Essex,40.81517,-74.21933,29,18121,NS,E,BLOOMFIELD AVE AT PARK ST,In,MONTCLAIR TWP,90f31cf2-0fe2-4a4a-ad9b-e3ea96638d5e
32337,Essex,40.81517,-74.21933,34,18121,NS,E,BLOOMFIELD AVE AT PARK ST,In,MONTCLAIR TWP,dfb9512f-fc34-49f6-9910-6ba8b22a7ceb
32338,Essex,40.79769,-74.20064,11,17146,NS,N,BLOOMFIELD AVE AT PARK ST,Ou,BLOOMFIELD TWP,fc9c9977-375c-457b-b4e5-f6084371e814
32339,Essex,40.79769,-74.20064,28,17146,NS,N,BLOOMFIELD AVE AT PARK ST,Ou,BLOOMFIELD TWP,2ad247a1-abc4-4421-bac5-c765787a2955
32340,Essex,40.79769,-74.20064,29,17146,NS,N,BLOOMFIELD AVE AT PARK ST,Ou,BLOOMFIELD TWP,98c7b94d-7bf2-4edc-878d-88e8e6adc5c0
32341,Essex,40.80705,-74.20977,11,18127,NS,W,BLOOMFIELD AVE AT PINE ST,Ou,MONTCLAIR TWP,9d6f6bba-7dfa-46bb-96db-6e1f0a951064
32342,Essex,40.80705,-74.20977,28,18127,NS,W,BLOOMFIELD AVE AT PINE ST,Ou,MONTCLAIR TWP,346d94de-d7f1-4256-856b-dd0f18eab854
32343,Essex,40.80705,-74.20977,29,18127,NS,W,BLOOMFIELD AVE AT PINE ST,Ou,MONTCLAIR TWP,fdcbf626-6412-4695-9965-396e19170b60
32344,Essex,40.7951,-74.19906,11,17147,NS,S,BLOOMFIELD AVE AT WARD ST,In,BLOOMFIELD TWP,e320d63c-83a9-4b44-9235-7c12dce747cb
32345,Essex,40.7951,-74.19906,28,17147,NS,S,BLOOMFIELD AVE AT WARD ST,In,BLOOMFIELD TWP,5410be68-fc42-45b7-9785-334064d88fb0
32346,Essex,40.7951,-74.19906,29,17147,NS,S,BLOOMFIELD AVE AT WARD ST,In,BLOOMFIELD TWP,18632d74-e9cf-4b5b-9ee1-e291c90b580b
32347,Essex,40.7534,-74.17043,27,18305,NS,W,BLOOMFIELD PL AT BROADWAY,In,NEWARK,b8263d90-7377-411f-a152-d5d2fe4a6d84
32348,Essex,40.7534,-74.17043,11,18305,NS,W,BLOOMFIELD PL AT BROADWAY,Ou,NEWARK,808e3069-d356-4691-84f2-d9d511d30bed
32349,Essex,40.7534,-74.17043,13,18305,NS,W,BLOOMFIELD PL AT BROADWAY,Ou,NEWARK,1cd2651a-ea59-424b-b466-6d0a0dde513e
32350,Essex,40.7534,-74.17043,28,18305,NS,W,BLOOMFIELD PL AT BROADWAY,Ou,NEWARK,e2583e88-414d-4e21-ae6f-7630d50a092b
32351,Essex,40.7534,-74.17043,29,18305,NS,W,BLOOMFIELD PL AT BROADWAY,Ou,NEWARK,a2385271-81eb-4ed4-99e8-bd63ebb62ed0
32352,Essex,40.7534,-74.17043,72,18305,NS,W,BLOOMFIELD PL AT BROADWAY,Ou,NEWARK,bd3801bb-bc4a-48bb-8bfd-4151a02ae5b5
32353,Essex,40.81564,-74.19421,72,17162,MB,E,BROAD ST 921'E OF BAY AVE,Ou,BLOOMFIELD TWP,eee4f183-8471-4fb3-8ec3-a3becd3d1e21
32354,Essex,40.84,-74.18442,72,31129,FS,W,BROAD ST AT BROADACRES DR,In,BLOOMFIELD TWP,165aa958-e14b-4cb3-b769-49abaffc6b69
32355,Essex,40.83818,-74.1849,72,17171,NS,E,BROAD ST AT BROADACRES DR,Ou,BLOOMFIELD TWP,685828a1-1bf5-4d46-8b3b-b9c942ee87f3
32356,Essex,40.726,-74.17791,67,18356,NS,S,BROAD ST AT PENNINGTON ST,Ou,NEWARK,d483d3a2-004d-4f6c-923c-454468e0be3e
32357,Essex,40.73857,-74.17031,27,18330,NS,N,BROAD ST AT PRUDENTIAL DR,In,NEWARK,1788c554-f2c9-4304-bd7d-6860ac754b43
32358,Essex,40.73857,-74.17031,13,18330,NS,N,BROAD ST AT PRUDENTIAL DR,Ou,NEWARK,77182dd9-a9df-4344-b3c8-2efe9f947410
32359,Essex,40.73857,-74.17031,30,18330,NS,N,BROAD ST AT PRUDENTIAL DR,Ou,NEWARK,9a84e9d9-db43-4d3b-8181-26bb0d20b58a
32360,Essex,40.73857,-74.17031,76,18330,NS,N,BROAD ST AT PRUDENTIAL DR,Ou,NEWARK,cc2d0b5d-3510-446f-979c-73b9b7b51a59
32361,Essex,40.84412,-74.18332,72,17174,NS,W,BROAD ST AT RED MAPLE AVE,In,BLOOMFIELD TWP,bd31f678-35a7-45fe-86a5-50f99af9d4b1
32362,Essex,40.84423,-74.18318,72,17173,FS,E,BROAD ST AT RED MAPLE AVE,Ou,BLOOMFIELD TWP,c5599c32-510c-458d-94ee-8a409398ffd6
32363,Essex,40.75434,-74.17044,13,18388,FS,S,BROADWAY AT GOUVERNEUR ST,In,NEWARK,b32bb205-9177-4575-aaf0-f49d3ed8c67b
32364,Essex,40.75486,-74.17017,13,18362,FS,N,BROADWAY AT GOUVERNEUR ST,Ou,NEWARK,9337802d-2cef-4844-9594-75b35976dda8
32365,Essex,40.77708,-74.15769,13,18376,NS,S,BROADWAY AT MONTCLAIR AVE,In,NEWARK,15417c6c-fa6d-4a8f-833f-393965725a78
32366,Essex,40.77719,-74.15738,13,18372,FS,N,BROADWAY AT MONTCLAIR AVE,Ou,NEWARK,41330602-ac27-4c5a-9959-fc2ab3a3bbbe
32367,Essex,40.81649,-74.18466,709,17194,NS,E,BROUGHTON AVE AT FRITZ ST,Ou,BLOOMFIELD TWP,105eea17-fd1d-489d-9a63-40ec66a97c74
32368,Essex,40.81941,-74.18122,709,17195,NS,E,BROUGHTON AVE AT STONE ST,Ou,BLOOMFIELD TWP,1203cb55-5677-41b3-8387-ac0c3efd022e
32369,Essex,40.81626,-74.18508,709,17203,NS,W,BROUGHTON AVE AT UNION PL,In,BLOOMFIELD TWP,82e4ccb9-8751-481a-acd0-6343e0d030e8
32370,Essex,40.75966,-74.22211,94,17457,NS,E,CENTRAL AVE AT HALSTED ST,In,EAST ORANGE,ed391326-4e3d-41a3-939b-7b43aa92d04d
32371,Essex,40.75982,-74.22203,94,17478,FS,W,CENTRAL AVE AT HALSTED ST,Ou,EAST ORANGE,26422571-00ab-41d5-9f59-d9cce1aab47a
32372,Essex,40.75982,-74.22203,97,17478,FS,W,CENTRAL AVE AT HALSTED ST,Ou,EAST ORANGE,618ca5c3-fd45-4fa9-83e5-bea954190b21
32373,Essex,40.81517,-74.16274,13,19239,NS,E,CENTRE ST AT FRANKLIN AVE,In,NUTLEY TWP,1ec94030-c65d-493e-b213-4b543abb3bf9
32374,Essex,40.81508,-74.16228,13,19250,NS,W,CENTRE ST AT FRANKLIN AVE,Ou,NUTLEY TWP,ecff083a-5081-4f3f-a657-28da0ca3063d
32375,Essex,40.72191,-74.24947,39,17777,FS,W,CHANCELLOR AVE AT 42ND ST,Ou,IRVINGTON TWP,b0bc730c-8d98-42bd-85db-a1c84fd76f3e
32376,Essex,40.72193,-74.24975,39,17763,FS,E,CHANCELLOR AVE AT 43RD ST,In,IRVINGTON TWP,f3c1e38a-8f7e-442b-81e5-4b42eded365c
32377,Essex,40.71377,-74.22975,90,17771,NS,W,CHANCELLOR AVE AT COIT ST,In,IRVINGTON TWP,9be87379-a82d-4b9b-8b62-3b526d610b05
32378,Essex,40.79097,-74.25474,71,19539,NS,N,ESSEX GREEN SHOPPING CENTER,Ou,WEST ORANGE TWP,3926ad1b-30b9-4497-9783-a527b24bd8f6
32379,Essex,40.86738,-74.28258,71,17740,NS,S,FAIRFIELD AVE AT LINCOLN DR,In,FAIRFIELD TWP,6e7e7483-a472-4868-8b2b-19d3a00eeee0
32380,Essex,40.86738,-74.28258,71,17740,NS,S,FAIRFIELD AVE AT LINCOLN DR,Ou,FAIRFIELD TWP,2e8d1078-da04-4795-8d51-10ebd0b88145
32381,Essex,40.87743,-74.29416,71,17734,NS,E,FAIRFIELD RD AT SPIELMAN RD,In,FAIRFIELD TWP,e79ce0f3-e2c3-43ab-af3f-ad420222953c
32382,Essex,40.87743,-74.29416,71,17734,NS,E,FAIRFIELD RD AT SPIELMAN RD,Ou,FAIRFIELD TWP,c2ff3e08-dbbb-445d-8aa0-cf0bd3aa6738
32383,Essex,40.80659,-74.16783,74,17045,NS,S,FRANKLIN AVE AT CHESTNUT ST,In,BELLEVILLE TWP,c82615d8-8f46-45d2-ac7a-d67d290b21c4
32384,Essex,40.81942,-74.15945,74,19267,NS,S,FRANKLIN AVE AT CHESTNUT ST,In,NUTLEY TWP,cea3ba7e-e94b-49f6-899a-a8f1b7378beb
32385,Essex,40.80674,-74.1676,74,17044,FS,N,FRANKLIN AVE AT CHESTNUT ST,Ou,BELLEVILLE TWP,0c1c0ac0-7408-49f6-8b81-c943ca8422bc
32386,Essex,40.81955,-74.15921,74,19257,FS,N,FRANKLIN AVE AT CHESTNUT ST,Ou,NUTLEY TWP,e18e2a7e-52fb-4f28-b996-65202c50f879
32387,Essex,40.81184,-74.16492,74,19270,FS,S,FRANKLIN AVE AT HARRISON ST,In,NUTLEY TWP,6eed80d1-5bba-4416-b440-dae9b0def5c6
32388,Essex,40.81195,-74.16473,74,19254,NS,N,FRANKLIN AVE AT HARRISON ST,Ou,NUTLEY TWP,a121825d-0fb5-4777-9055-e62915f24890
32389,Essex,40.82642,-74.15167,74,19263,NS,S,FRANKLIN AVE AT YANTACAW PL,In,NUTLEY TWP,a1d058a1-d6e4-4610-abb2-efefe2d569ca
32390,Essex,40.8262,-74.15174,74,19261,NS,N,FRANKLIN AVE AT YANTACAW PL,Ou,NUTLEY TWP,93bee936-3e18-41ee-8cfd-26555a02d0b2
32391,Essex,40.78725,-74.1877,27,17214,FS,N,FRANKLIN ST AT BERKELEY AVE,In,BLOOMFIELD TWP,f99e48e0-16aa-4b52-8328-66b4dba7fb68
32392,Essex,40.78699,-74.18718,27,17222,FS,S,FRANKLIN ST AT BERKELEY AVE,Ou,BLOOMFIELD TWP,25969e8a-f83f-4b4c-bad7-5a9568a17b3e
32393,Essex,40.77996,-74.17918,27,17056,FS,W,FRANKLIN ST AT NORTH 9TH ST,In,BELLEVILLE TWP,9bbcef0d-f418-4e49-812e-3cd4d6752eaf
32394,Essex,40.77996,-74.17918,90,17056,FS,W,FRANKLIN ST AT NORTH 9TH ST,Ou,BELLEVILLE TWP,5e14fde9-39e2-43be-b755-b22503ed61b0
32395,Essex,40.73758,-74.21429,1,17833,FS,S,GROVE ST AT ARVERNE TERRACE,Ou,IRVINGTON TWP,cad03f08-2d40-41e2-acad-93ddba3fadf9
32396,Essex,40.75901,-74.20359,90,17516,FS,N,GROVE ST. NORTH AT EATON PL,In,EAST ORANGE,d3e0b5ab-522c-4f1f-bd15-e82d21168119
32397,Essex,40.75888,-74.20368,90,17532,NS,S,GROVE ST. NORTH AT EATON PL,Ou,EAST ORANGE,6eddfa5d-20d7-47aa-a55b-6b48781a1929
32398,Essex,40.7608,-74.20347,90,17517,NS,N,GROVE ST. NORTH AT GROVE PL,In,EAST ORANGE,0804b119-0e07-4ad9-91e1-b02ffadd242f
32399,Essex,40.7634,-74.21897,97,17538,FS,N,HALSTED ST AT UNIVERSITY PL,In,EAST ORANGE,56b48fbd-159c-4434-9068-91c745898f2b
32400,Essex,40.7992,-74.22624,97,32483,FS,S,HARRISON AVE AT TICHENOR PL,Ou,MONTCLAIR TWP,ab409ec9-7f30-4eee-9bbc-d56f63d10891
32401,Essex,40.7184,-74.21172,27,18641,NS,E,HAWTHORNE AVE AT CLINTON PL,In,NEWARK,9c2d6939-c151-412e-9d20-9312a419b513
32402,Essex,40.71849,-74.21126,27,18652,NS,W,HAWTHORNE AVE AT CLINTON PL,Ou,NEWARK,1126e372-75e9-432b-b550-d7354178baa2
32403,Essex,40.77885,-74.17633,27,18666,NS,W,HELLER PKWY AT FRANKLIN AVE,In,NEWARK,82d3789b-5434-48ad-b42b-7c6b765c0c44
32404,Essex,40.77885,-74.17633,74,18666,NS,W,HELLER PKWY AT FRANKLIN AVE,In,NEWARK,b2cc5a8f-bdf0-4808-b9db-3814b0e5448b
32405,Essex,40.77885,-74.17633,99,18666,NS,W,HELLER PKWY AT FRANKLIN AVE,Ou,NEWARK,75484b84-8b81-4d3c-8974-0674f07963c1
32406,Essex,40.77884,-74.17673,27,18603,NS,E,HELLER PKWY AT NORTH 6TH ST,Ou,NEWARK,028c7ab6-0e47-4fcc-aca8-0d68ec047045
32407,Essex,40.76839,-74.23404,92,17363,NS,E,HENRY ST AT SOUTH ESSEX AVE,In,ORANGE,91c5ac87-533c-42b9-9c56-97aa9eb682bb
32408,Essex,40.85208,-74.29503,29,19410,NS,E,CLINTON RD AT PASSAIC AVE,In,WEST CALDWELL TWP,b548e1cc-6ef5-411a-bb3a-32c2edb8795e
32409,Essex,40.85208,-74.29503,71,19410,NS,E,CLINTON RD AT PASSAIC AVE,In,WEST CALDWELL TWP,685aaa98-fe27-45f4-b3fb-248eb9a76cbb
32410,Essex,40.85515,-74.30268,71,19408,NS,E,CLINTON RD AT SANFORD AVE,In,WEST CALDWELL TWP,2c17823e-6e14-4aa1-a239-ea008adba28a
32411,Essex,40.85515,-74.30268,71,19408,NS,E,CLINTON RD AT SANFORD AVE,Ou,WEST CALDWELL TWP,38e85879-dfa5-4eaf-afbb-e2772de36997
32412,Essex,40.7916,-74.19907,258,17207,FS,E,CONGER ST AT GLENWOOD AVE,In,BLOOMFIELD TWP,c40ed0ab-e286-4971-b109-b749d00242f0
32413,Essex,40.7916,-74.19907,709,17207,FS,E,CONGER ST AT GLENWOOD AVE,In,BLOOMFIELD TWP,3db2b449-9c70-4a20-becf-55dd44b0d650
32414,Essex,40.7916,-74.19907,34,17207,FS,E,CONGER ST AT GLENWOOD AVE,Ou,BLOOMFIELD TWP,96003aec-1669-4b48-87ed-78b443a5ea4d
32415,Essex,40.7916,-74.19907,258,17207,FS,E,CONGER ST AT GLENWOOD AVE,Ou,BLOOMFIELD TWP,43e81898-5e16-4ab7-8179-6ce178fd6065
32416,Essex,40.7916,-74.19907,709,17207,FS,E,CONGER ST AT GLENWOOD AVE,Ou,BLOOMFIELD TWP,28b4479d-fb7d-45db-ace9-9d086e81b26a
32417,Essex,40.75127,-74.17726,41,18516,FS,W,EAST 7TH AVE AT CUTLER ST,Ou,NEWARK,4cd39f84-785b-43e3-bdd9-ab11d97668ba
32418,Essex,40.75127,-74.17726,99,18516,FS,W,EAST 7TH AVE AT CUTLER ST,Ou,NEWARK,d7be9277-e251-4314-8583-37fbc91e931b
32419,Essex,40.75127,-74.17726,108,18516,FS,W,EAST 7TH AVE AT CUTLER ST,Ou,NEWARK,b0743c79-d485-48e1-94a2-11124e7bd7eb
32420,Essex,40.73534,-74.1329,1,18554,NS,E,EUCLID AVE AT LOCKWOOD ST,In,NEWARK,07df1436-a1a3-4dac-be33-e3644853efc9
32421,Essex,40.73534,-74.1329,1,18554,NS,E,EUCLID AVE AT LOCKWOOD ST,Ou,NEWARK,1fe03071-d2a0-4205-9b79-98e3098d0731
32422,Essex,40.87593,-74.29622,71,17733,FS,E,FAIRFIELD RD AT GLORIA LN,In,FAIRFIELD TWP,8c8f602e-3f0b-440c-98e4-dd4d02aabc6f
32423,Essex,40.87593,-74.29622,71,17733,FS,E,FAIRFIELD RD AT GLORIA LN,Ou,FAIRFIELD TWP,9c87cc78-27a8-42da-9a50-e1152f323cd6
32424,Essex,40.87482,-74.29779,71,17732,FS,E,FAIRFIELD RD AT KULICK RD,In,FAIRFIELD TWP,ac321537-2dbd-4a96-8d91-545af4ce29db
32425,Essex,40.87482,-74.29779,71,17732,FS,E,FAIRFIELD RD AT KULICK RD,Ou,FAIRFIELD TWP,a878032b-d911-4af6-9bf2-35fbe1ccbe08
32426,Essex,40.80009,-74.16998,74,17041,NS,N,FRANKLIN AVE AT ARTHUR ST,Ou,BELLEVILLE TWP,f61bf0ac-981d-42db-82a2-8ba78e09cfb0
32427,Essex,40.81526,-74.1625,74,19269,NS,S,FRANKLIN AVE AT CENTRE ST,In,NUTLEY TWP,138e5822-cf1c-44c0-98f0-0d26286edb75
32428,Essex,40.81499,-74.16256,74,19255,NS,N,FRANKLIN AVE AT CENTRE ST,Ou,NUTLEY TWP,11ead2c1-7e6c-4263-9705-079f2eccecad
32429,Essex,40.81777,-74.16066,74,19268,NS,S,FRANKLIN AVE AT CHURCH ST,In,NUTLEY TWP,fd754f5a-bb7e-4612-8aeb-9994267f920f
32430,Essex,40.81759,-74.16062,74,19256,NS,N,FRANKLIN AVE AT CHURCH ST,Ou,NUTLEY TWP,69a91863-ebaa-4665-8479-4431d6f7b68e
32431,Essex,40.78614,-74.1857,27,17213,NS,N,FRANKLIN ST AT BALDWIN PL,In,BLOOMFIELD TWP,f918d681-7a55-4336-a81e-97e76028376b
32432,Essex,40.79406,-74.19654,27,17217,MB,S,FRANKLIN ST AT FREMONT ST,In,BLOOMFIELD TWP,ff621cab-0ad5-4eb5-ad51-4936c9ae5b1c
32433,Essex,40.79406,-74.19654,72,17217,MB,S,FRANKLIN ST AT FREMONT ST,In,BLOOMFIELD TWP,435e2c1f-29b8-4326-97f5-9afbdd186d96
32434,Essex,40.79406,-74.19654,92,17217,MB,S,FRANKLIN ST AT FREMONT ST,In,BLOOMFIELD TWP,25e09e79-2a75-4e29-8e4d-8c91e42dec61
32435,Essex,40.79406,-74.19654,27,17217,MB,S,FRANKLIN ST AT FREMONT ST,Ou,BLOOMFIELD TWP,d1a4aee4-8352-4e47-bb79-a1f92ca373d0
32436,Essex,40.79406,-74.19654,92,17217,MB,S,FRANKLIN ST AT FREMONT ST,Ou,BLOOMFIELD TWP,6cb5067d-300a-42fb-841d-e48db309b083
32437,Essex,40.78306,-74.18291,90,17052,FS,E,FRANKLIN ST AT NAPLES AVE,In,BELLEVILLE TWP,d40c9b38-596f-49dc-a4aa-68c6a3d9cc29
32438,Essex,40.78306,-74.18291,27,17052,FS,E,FRANKLIN ST AT NAPLES AVE,Ou,BELLEVILLE TWP,885a5579-1a20-4caf-ab53-713743cf153c
32439,Essex,40.79177,-74.19946,92,17225,NS,E,GLENWOOD AVE AT CONGER ST,In,BLOOMFIELD TWP,024ce8db-f621-4ca8-af49-744fc68aba42
32440,Essex,40.79177,-74.19946,34,17225,NS,E,GLENWOOD AVE AT CONGER ST,Ou,BLOOMFIELD TWP,4d42556d-bda6-4c8a-935a-ab9ef98694d0
32441,Essex,40.78952,-74.20164,92,17224,NS,E,GLENWOOD AVE AT SECOND ST,In,BLOOMFIELD TWP,533c40de-d5d8-4525-b722-4a6e22d9ad04
32442,Essex,40.78969,-74.20168,34,17227,NS,W,GLENWOOD AVE AT SECOND ST,In,BLOOMFIELD TWP,70761191-6212-44d5-a964-c9dde1cb41cc
32443,Essex,40.78952,-74.20164,34,17224,NS,E,GLENWOOD AVE AT SECOND ST,Ou,BLOOMFIELD TWP,a9a0eba4-e842-4472-9bb6-91b29ead41a5
32444,Essex,40.78969,-74.20168,92,17227,NS,W,GLENWOOD AVE AT SECOND ST,Ou,BLOOMFIELD TWP,109719b0-c6ba-43a2-829b-d300d007d333
32445,Essex,40.77511,-74.19261,90,17235,NS,W,GROVE ST AT BEARDSLEY AVE,Ou,BLOOMFIELD TWP,f72351c1-309f-4b7a-907a-57fc40de64c5
32446,Essex,40.76046,-74.20357,90,17531,NS,S,GROVE ST. NORTH AT NEW ST,Ou,EAST ORANGE,0e1631f1-6a7d-4da6-8ba0-4d5ff43521c0
32447,Essex,40.75989,-74.22162,97,17536,FS,N,HALSTED ST AT CENTRAL AVE,In,EAST ORANGE,3338917a-7429-4aa7-897a-0b1481fe57c2
32448,Ocean,40.09841,-74.21803,137,26385,FS,S,US-9 AT 9TH ST,Ou,LAKEWOOD TWP,592390e9-f65d-49fe-89b5-d18de83add01
32449,Ocean,40.09841,-74.21803,139,26385,FS,S,US-9 AT 9TH ST,Ou,LAKEWOOD TWP,c89ad043-22c2-4da9-a448-5c3caf172f0d
32450,Ocean,39.96589,-74.20185,559,26567,FS,N,RT-166 AT RT-37,In,TOMS RIVER TWP,76fae3cb-cad8-487f-81e0-0fcbe4af2e9b
32451,Ocean,39.96219,-74.20035,559,26566,NS,N,RT-166 at RT-37,In,TOMS RIVER TWP,487b0195-9e1a-4519-bb5c-ee7e3bf133b6
32452,Ocean,39.96294,-74.20075,559,26578,FS,S,RT-166 at RT-37,Ou,TOMS RIVER TWP,0acd6ab2-97e7-45e8-bb89-7ae07f18a187
32453,Ocean,40.08184,-74.15838,67,26456,FS,W,RT-88 AT RT-549,In,LAKEWOOD TWP,b2bb8056-9b7c-428f-9f40-b2e4c690cdf7
32454,Ocean,40.08184,-74.15838,317,26456,FS,W,RT-88 AT RT-549,In,LAKEWOOD TWP,a7e00762-9219-4299-b145-01308f18a411
32455,Ocean,40.08164,-74.15796,67,26457,NS,E,RT-88 AT RT-549,Ou,LAKEWOOD TWP,959f9199-cfff-450e-8bd6-ffc430330b40
32456,Ocean,40.08164,-74.15796,317,26457,NS,E,RT-88 AT RT-549,Ou,LAKEWOOD TWP,a65cb40c-2ac5-433b-a9f2-0172337118cb
32457,Ocean,39.86673,-74.16939,559,26370,NS,N,RT-9 AT BAY WAY,In,LACEY TWP,3bcd4d31-ee11-4b50-b164-cf5d8904a3c7
32458,Ocean,39.86637,-74.16985,559,26355,FS,S,RT-9 AT BAY WAY,Ou,LACEY TWP,68f8a0cb-3327-4408-bdd2-f8b0c4695163
32459,Ocean,39.64204,-74.3011,559,26327,NS,N,RT-9 AT RT 606#,In,EAGLESWOOD TWP,4e2fac76-82b2-42a6-9e0d-8379a5f6f677
